id,event_timestamp,user_id,amount,interface,currency,tx_status
21758,2021-01-19 00:03:41.784+00,3613ef1ee5b75945c042bfb124275a0b,0.000028500000000000,app,btc,complete
21759,2021-01-19 02:36:37.724+00,815074618f19008da3c78b95a2f5b964,8.940000000000000000,web,usd,failed
21790,2021-01-19 15:07:20.824+00,815074618f19008da3c78b95a2f5b964,9.820000000000000000,web,usd,failed
21809,2021-01-19 16:58:24.842+00,815074618f19008da3c78b95a2f5b964,9.740000000000000000,web,usd,failed
22541,2021-01-25 15:18:24.788+00,1fc30b9d4319760b04fab735fbfed9a9,200.000000000000000000,app,dai,complete
22704,2021-01-26 13:47:58.444+00,1fc30b9d4319760b04fab735fbfed9a9,0.000894490000000000,app,btc,complete
22735,2021-01-26 16:22:01.469+00,1fc30b9d4319760b04fab735fbfed9a9,0.003607920000000000,app,btc,complete
22736,2021-01-26 16:26:16.052+00,1fc30b9d4319760b04fab735fbfed9a9,0.003607920000000000,app,btc,complete
22787,2021-01-26 21:03:56.378+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000014810000000000,app,btc,complete
22809,2021-01-27 02:50:37.94+00,86ecfcbc1e9f1ae5ee2d71910877da36,0.001029990000000000,web,btc,failed
23472,2021-02-06 00:41:59.838+00,815074618f19008da3c78b95a2f5b964,18.840000000000000000,web,usd,complete
23473,2021-02-06 00:54:39.507+00,815074618f19008da3c78b95a2f5b964,36.840000000000000000,web,usd,complete
23498,2021-02-08 14:26:12.817+00,3142c42ca1d6675586ec636631a0c922,900.000000000000000000,web,mxn,failed
23499,2021-02-08 16:52:38.324+00,815074618f19008da3c78b95a2f5b964,26.840000000000000000,web,usd,complete
23500,2021-02-08 17:04:19.319+00,815074618f19008da3c78b95a2f5b964,26.840000000000000000,web,usd,complete
23501,2021-02-08 17:09:02.056+00,815074618f19008da3c78b95a2f5b964,18.840000000000000000,web,usd,complete
23502,2021-02-08 20:37:10.542+00,815074618f19008da3c78b95a2f5b964,14.840000000000000000,web,usd,complete
23503,2021-02-08 20:39:21.967+00,815074618f19008da3c78b95a2f5b964,14.840000000000000000,web,usd,complete
23504,2021-02-08 21:10:09.378+00,815074618f19008da3c78b95a2f5b964,14.840000000000000000,web,usd,complete
23515,2021-02-08 21:42:05.356+00,815074618f19008da3c78b95a2f5b964,12.840000000000000000,web,usd,complete
23516,2021-02-08 21:45:04.25+00,815074618f19008da3c78b95a2f5b964,26.840000000000000000,web,usd,complete
23517,2021-02-08 21:52:38.641+00,815074618f19008da3c78b95a2f5b964,46.840000000000000000,web,usd,complete
23518,2021-02-08 21:53:28.296+00,815074618f19008da3c78b95a2f5b964,16.840000000000000000,web,usd,complete
23519,2021-02-08 21:54:23.834+00,815074618f19008da3c78b95a2f5b964,16.840000000000000000,web,usd,complete
23550,2021-02-09 01:39:21.92+00,815074618f19008da3c78b95a2f5b964,16.840000000000000000,web,usd,complete
23561,2021-02-09 02:42:58.672+00,815074618f19008da3c78b95a2f5b964,312.880000000000000000,web,mxn,complete
23572,2021-02-09 03:46:32.276+00,815074618f19008da3c78b95a2f5b964,18.840000000000000000,web,usd,complete
23603,2021-02-09 04:37:08.644+00,815074618f19008da3c78b95a2f5b964,6.850000000000000000,web,usd,complete
23604,2021-02-09 04:39:25.272+00,815074618f19008da3c78b95a2f5b964,7.140000000000000000,web,usd,complete
23605,2021-02-09 05:02:19.694+00,815074618f19008da3c78b95a2f5b964,7.840000000000000000,web,usd,complete
23606,2021-02-09 05:06:55.737+00,815074618f19008da3c78b95a2f5b964,6.940000000000000000,web,usd,complete
23607,2021-02-09 06:39:24.383+00,815074618f19008da3c78b95a2f5b964,18.840000000000000000,web,usd,complete
23658,2021-02-09 16:47:47.656+00,815074618f19008da3c78b95a2f5b964,0.001029990000000000,web,btc,complete
23732,2021-02-10 04:05:44.348+00,815074618f19008da3c78b95a2f5b964,8.840000000000000000,web,usd,complete
24008,2021-02-12 21:07:47.107+00,815074618f19008da3c78b95a2f5b964,8.840000000000000000,web,usd,complete
24039,2021-02-13 04:06:40.416+00,815074618f19008da3c78b95a2f5b964,0.002029990000000000,web,btc,complete
24040,2021-02-13 04:07:56.041+00,815074618f19008da3c78b95a2f5b964,0.001029990000000000,web,btc,complete
24069,2021-02-15 21:49:30.477+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,failed
24070,2021-02-15 21:56:26.678+00,f0f6ba4b5e0000340312d33c212c3ae8,100.000000000000000000,web,mxn,failed
24137,2021-02-16 20:28:10.879+00,815074618f19008da3c78b95a2f5b964,12.350000000000000000,web,usd,complete
24138,2021-02-16 20:29:05.381+00,815074618f19008da3c78b95a2f5b964,12.350000000000000000,web,usd,complete
24139,2021-02-16 20:32:29.855+00,815074618f19008da3c78b95a2f5b964,0.002029990000000000,web,btc,complete
24513,2021-02-19 23:27:19.786+00,fb2697869f56484404c8ceee2985b01d,100.000000000000000000,app,usd,complete
24514,2021-02-19 23:29:22.617+00,fb2697869f56484404c8ceee2985b01d,10.000000000000000000,app,usd,complete
24515,2021-02-19 23:31:07.18+00,fb2697869f56484404c8ceee2985b01d,0.010000010000000000,app,btc,complete
24533,2021-02-22 15:50:37.548+00,fb2697869f56484404c8ceee2985b01d,10.000000000000000000,app,usd,complete
24534,2021-02-22 16:13:57.524+00,fb2697869f56484404c8ceee2985b01d,10.000000000000000000,app,usd,complete
24868,2021-02-25 00:31:10.6+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
24909,2021-02-25 01:23:17.216+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
24910,2021-02-25 01:27:57.38+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
24912,2021-02-25 01:34:01.937+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
24995,2021-02-25 18:05:33.497+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
25123,2021-02-26 19:25:14.431+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
25124,2021-02-26 19:28:30.796+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
25140,2021-02-27 00:45:06.497+00,959a464736661e9d1fbe59d2d1743276,100.000000000000000000,web,xrp,failed
25141,2021-02-27 00:48:36.209+00,959a464736661e9d1fbe59d2d1743276,1.000000000000000000,web,ltc,failed
25427,2021-03-04 21:03:13.454+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,xrp,failed
25641,2021-03-09 21:49:11.986+00,aa78c3db4fc4a1a343183d6113ec46ba,1.000000000000000000,app,xrp,complete
25653,2021-03-10 01:00:14.229+00,0b32f1a9efe5edf3dd2f38b0c0052bfe,10.080000000000000000,app,mxn,complete
25684,2021-03-10 02:38:51.852+00,aa78c3db4fc4a1a343183d6113ec46ba,20.000000000000000000,app,mxn,complete
25799,2021-03-10 18:04:16.364+00,99f16d388736f651ac198bf317974481,5000.000000000000000000,web,usd,complete
25800,2021-03-10 18:18:47.336+00,99f16d388736f651ac198bf317974481,5000.000000000000000000,web,usd,failed
25905,2021-03-11 01:18:17.407+00,b1f130b49d0fcfa2348098ee4467452f,20.000000000000000000,app,mxn,complete
26014,2021-03-11 19:37:21.057+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26015,2021-03-11 19:50:01.423+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26096,2021-03-11 21:37:19.406+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26097,2021-03-11 21:38:05.824+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26141,2021-03-11 23:31:48.805+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26142,2021-03-11 23:32:15.262+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26272,2021-03-16 08:44:43.129+00,959a464736661e9d1fbe59d2d1743276,10.000000000000000000,web,mxn,failed
26292,2021-03-17 00:24:35.346+00,99f16d388736f651ac198bf317974481,2.000000000000000000,web,btc,complete
